order_id,order_ts,warehouse,vehicle_type,sku_category,route_distance_km,order_volume_units,delivery_cost,delivery_delay_min,on_time,order_date,month,week
ORD100196,2026-05-31 05:24:00,W2 - Central,Bike,Electronics,2.44,2,5.65,-22.1,True,2026-05-31,2026-05,2026-05-25
ORD100197,2026-05-11 19:29:00,W1 - North,Van,Grocery,4.14,3,6.26,-21.7,True,2026-05-11,2026-05,2026-05-11
ORD100198,2026-05-31 23:29:00,W1 - North,Van,Electronics,12.14,4,13.05,7.5,False,2026-05-31,2026-05,2026-05-25
ORD100199,2026-07-26 06:21:00,W3 - South,Truck,Grocery,1.44,7,11.0,-32.4,True,2026-07-26,2026-07,2026-07-20
ORD100200,2026-06-02 22:06:00,W2 - Central,Van,Apparel,5.13,3,8.66,-1.0,True,2026-06-02,2026-06,2026-06-01
ORD100201,2026-07-21 21:55:00,W3 - South,Van,Home & Kitchen,8.12,4,12.46,-13.0,True,2026-07-21,2026-07,2026-07-20
ORD100202,2026-06-14 18:27:00,W3 - South,Bike,Apparel,27.95,5,18.73,23.2,False,2026-06-14,2026-06,2026-06-08
ORD100203,2026-07-02 03:21:00,W2 - Central,Van,Apparel,2.08,10,9.9,-19.1,True,2026-07-02,2026-07,2026-06-29
ORD100204,2026-06-11 07:11:00,W3 - South,Van,Grocery,4.57,2,7.18,-9.9,True,2026-06-11,2026-06,2026-06-08
ORD100205,2026-05-24 16:15:00,W1 - North,Bike,Personal Care,20.27,6,18.11,23.8,False,2026-05-24,2026-05,2026-05-18
ORD100206,2026-07-08 23:58:00,W1 - North,Van,Home & Kitchen,5.46,7,11.99,-8.8,True,2026-07-08,2026-07,2026-07-06
ORD100207,2026-07-27 19:32:00,W1 - North,Van,Apparel,14.22,4,18.94,-7.0,True,2026-07-27,2026-07,2026-07-27
ORD100208,2026-05-24 10:05:00,W1 - North,Van,Apparel,4.82,7,12.95,-8.2,True,2026-05-24,2026-05,2026-05-18
ORD100209,2026-07-10 05:38:00,W1 - North,Bike,Grocery,4.0,4,8.25,-21.0,True,2026-07-10,2026-07,2026-07-06
ORD100210,2026-05-24 23:02:00,W1 - North,Van,Home & Kitchen,14.68,7,21.38,3.9,False,2026-05-24,2026-05,2026-05-18
ORD100211,2026-07-04 06:37:00,W2 - Central,Bike,Grocery,17.55,8,16.53,20.7,False,2026-07-04,2026-07,2026-06-29
ORD100212,2026-07-11 08:12:00,W3 - South,Van,Home & Kitchen,23.12,5,28.2,27.9,False,2026-07-11,2026-07,2026-07-06
ORD100213,2026-06-10 23:08:00,W2 - Central,Bike,Apparel,3.44,5,9.34,-2.1,True,2026-06-10,2026-06,2026-06-08
ORD100214,2026-07-06 13:28:00,W1 - North,Van,Personal Care,6.62,5,13.56,-20.7,True,2026-07-06,2026-07,2026-07-06
ORD100215,2026-05-25 06:21:00,W2 - Central,Van,Electronics,2.37,4,6.51,-31.1,True,2026-05-25,2026-05,2026-05-25
ORD100216,2026-05-08 00:07:00,W1 - North,Van,Grocery,3.63,5,9.98,-9.3,True,2026-05-08,2026-05,2026-05-04
ORD100217,2026-05-09 10:19:00,W1 - North,Bike,Apparel,3.48,2,3.58,-4.9,True,2026-05-09,2026-05,2026-05-04
ORD100218,2026-06-10 23:39:00,W1 - North,Van,Electronics,4.91,3,11.57,-19.7,True,2026-06-10,2026-06,2026-06-08
ORD100219,2026-07-21 10:22:00,W1 - North,Van,Electronics,7.41,6,12.46,0.0,True,2026-07-21,2026-07,2026-07-20
ORD100220,2026-05-12 16:47:00,W1 - North,Van,Grocery,6.82,9,13.97,-11.9,True,2026-05-12,2026-05,2026-05-11
ORD100221,2026-06-11 06:04:00,W3 - South,Van,Electronics,16.51,4,17.88,-10.6,True,2026-06-11,2026-06,2026-06-08
ORD100222,2026-07-03 18:36:00,W2 - Central,Bike,Personal Care,5.76,6,9.74,-23.1,True,2026-07-03,2026-07,2026-06-29
ORD100223,2026-05-19 18:37:00,W2 - Central,Van,Apparel,7.74,6,13.27,-19.4,True,2026-05-19,2026-05,2026-05-18
ORD100224,2026-07-04 14:35:00,W1 - North,Van,Apparel,11.42,4,18.35,-3.1,True,2026-07-04,2026-07,2026-06-29
ORD100225,2026-05-28 18:31:00,W3 - South,Van,Grocery,6.97,5,13.71,-24.0,True,2026-05-28,2026-05,2026-05-25
ORD100226,2026-07-12 13:53:00,W2 - Central,Van,Apparel,4.52,3,8.37,-14.2,True,2026-07-12,2026-07,2026-07-06
ORD100227,2026-06-22 09:04:00,W1 - North,Van,Electronics,38.86,10,40.03,45.9,False,2026-06-22,2026-06,2026-06-22
ORD100228,2026-06-19 17:42:00,W2 - Central,Van,Home & Kitchen,3.26,8,7.65,-6.7,True,2026-06-19,2026-06,2026-06-15
ORD100229,2026-05-16 20:02:00,W2 - Central,Van,Home & Kitchen,8.03,6,12.39,-4.9,True,2026-05-16,2026-05,2026-05-11
ORD100230,2026-06-11 20:11:00,W2 - Central,Truck,Home & Kitchen,1.69,5,7.09,-26.2,True,2026-06-11,2026-06,2026-06-08
ORD100231,2026-07-17 05:06:00,W1 - North,Van,Home & Kitchen,11.64,7,18.12,-11.6,True,2026-07-17,2026-07,2026-07-13
ORD100232,2026-05-02 16:14:00,W2 - Central,Bike,Grocery,2.85,5,7.61,-2.3,True,2026-05-02,2026-05,2026-04-27
ORD100233,2026-07-08 00:06:00,W1 - North,Van,Grocery,7.0,2,10.67,-20.7,True,2026-07-08,2026-07,2026-07-06
ORD100234,2026-06-14 13:43:00,W1 - North,Van,Apparel,1.91,3,5.5,-19.4,True,2026-06-14,2026-06,2026-06-08
ORD100235,2026-07-04 13:42:00,W1 - North,Van,Grocery,6.5,4,11.65,1.5,False,2026-07-04,2026-07,2026-06-29
ORD100236,2026-06-29 08:43:00,W3 - South,Van,Electronics,9.9,7,13.98,13.0,False,2026-06-29,2026-06,2026-06-29
ORD100237,2026-06-08 23:51:00,W1 - North,Bike,Home & Kitchen,5.86,6,9.71,-13.3,True,2026-06-08,2026-06,2026-06-08
ORD100238,2026-05-28 21:11:00,W1 - North,Bike,Apparel,9.17,2,10.23,-11.1,True,2026-05-28,2026-05,2026-05-25
ORD100239,2026-06-26 00:55:00,W1 - North,Bike,Home & Kitchen,13.88,5,12.44,-15.3,True,2026-06-26,2026-06,2026-06-22
ORD100240,2026-05-13 05:00:00,W3 - South,Bike,Electronics,4.55,7,10.49,-19.4,True,2026-05-13,2026-05,2026-05-11
ORD100241,2026-06-22 04:59:00,W2 - Central,Van,Electronics,4.48,2,5.54,-16.3,True,2026-06-22,2026-06,2026-06-22
ORD100242,2026-05-09 21:32:00,W3 - South,Van,Apparel,3.07,5,6.02,-12.1,True,2026-05-09,2026-05,2026-05-04
ORD100243,2026-06-28 12:27:00,W1 - North,Bike,Apparel,1.23,4,6.97,-26.0,True,2026-06-28,2026-06,2026-06-22
ORD100244,2026-06-26 17:29:00,W1 - North,Van,Apparel,7.61,6,15.14,-13.9,True,2026-06-26,2026-06,2026-06-22
ORD100245,2026-05-08 19:26:00,W2 - Central,Van,Home & Kitchen,2.13,7,9.15,-11.9,True,2026-05-08,2026-05,2026-05-04
ORD100246,2026-07-08 18:25:00,W1 - North,Truck,Apparel,6.77,6,20.68,-0.2,True,2026-07-08,2026-07,2026-07-06
ORD100247,2026-06-07 02:08:00,W3 - South,Truck,Home & Kitchen,11.74,7,23.5,12.0,False,2026-06-07,2026-06,2026-06-01
ORD100248,2026-07-10 03:22:00,W3 - South,Bike,Apparel,2.21,5,6.51,-17.4,True,2026-07-10,2026-07,2026-07-06
ORD100249,2026-05-04 09:29:00,W2 - Central,Van,Electronics,6.51,7,13.44,-2.5,True,2026-05-04,2026-05,2026-05-04
ORD100250,2026-05-17 08:07:00,W3 - South,Bike,Apparel,20.17,2,14.83,6.0,False,2026-05-17,2026-05,2026-05-11
ORD100251,2026-06-14 17:55:00,W2 - Central,Van,Home & Kitchen,7.55,2,10.24,2.5,False,2026-06-14,2026-06,2026-06-08
ORD100252,2026-05-17 03:44:00,W1 - North,Van,Home & Kitchen,3.1,6,8.14,-24.3,True,2026-05-17,2026-05,2026-05-11
ORD100253,2026-05-30 08:55:00,W2 - Central,Van,Grocery,4.85,6,12.15,-7.8,True,2026-05-30,2026-05,2026-05-25
ORD100254,2026-06-29 05:40:00,W1 - North,Truck,Apparel,7.0,5,17.41,-1.7,True,2026-06-29,2026-06,2026-06-29
ORD100255,2026-05-14 04:31:00,W3 - South,Truck,Home & Kitchen,9.08,5,19.87,-10.9,True,2026-05-14,2026-05,2026-05-11
ORD100256,2026-06-30 04:08:00,W1 - North,Bike,Home & Kitchen,2.15,7,9.45,-23.3,True,2026-06-30,2026-06,2026-06-29
ORD100257,2026-05-10 04:41:00,W1 - North,Van,Grocery,3.53,4,8.7,-14.9,True,2026-05-10,2026-05,2026-05-04
ORD100258,2026-05-16 13:32:00,W2 - Central,Van,Grocery,4.25,6,10.5,-8.0,True,2026-05-16,2026-05,2026-05-11
ORD100259,2026-06-22 09:50:00,W1 - North,Van,Electronics,7.75,8,14.62,-33.3,True,2026-06-22,2026-06,2026-06-22
ORD100260,2026-07-11 10:26:00,W1 - North,Truck,Personal Care,4.33,9,14.29,-24.0,True,2026-07-11,2026-07,2026-07-06
ORD100261,2026-05-16 11:30:00,W2 - Central,Van,Apparel,0.81,5,5.81,-8.9,True,2026-05-16,2026-05,2026-05-11
ORD100262,2026-05-27 17:47:00,W1 - North,Van,Personal Care,4.54,4,8.97,-31.5,True,2026-05-27,2026-05,2026-05-25
ORD100263,2026-07-23 20:41:00,W2 - Central,Bike,Apparel,14.25,7,14.41,4.7,False,2026-07-23,2026-07,2026-07-20
ORD100264,2026-07-29 12:38:00,W1 - North,Van,Home & Kitchen,8.72,5,11.1,-25.5,True,2026-07-29,2026-07,2026-07-27
ORD100265,2026-06-22 15:24:00,W1 - North,Bike,Home & Kitchen,7.6,3,10.27,-24.6,True,2026-06-22,2026-06,2026-06-22
ORD100266,2026-06-10 17:43:00,W1 - North,Van,Electronics,3.49,4,8.89,-25.2,True,2026-06-10,2026-06,2026-06-08
ORD100267,2026-06-01 16:34:00,W2 - Central,Bike,Grocery,3.53,7,7.75,-6.4,True,2026-06-01,2026-06,2026-06-01
ORD100268,2026-06-25 03:13:00,W3 - South,Van,Electronics,1.5,4,9.6,-20.8,True,2026-06-25,2026-06,2026-06-22
ORD100269,2026-06-23 23:35:00,W1 - North,Van,Electronics,3.29,2,7.56,-33.8,True,2026-06-23,2026-06,2026-06-22
ORD100270,2026-05-27 03:57:00,W3 - South,Van,Apparel,12.62,2,13.43,-8.7,True,2026-05-27,2026-05,2026-05-25
ORD100271,2026-05-03 09:53:00,W2 - Central,Van,Personal Care,5.73,6,14.33,-17.1,True,2026-05-03,2026-05,2026-04-27
ORD100272,2026-05-14 15:39:00,W2 - Central,Bike,Personal Care,3.0,4,9.34,-17.6,True,2026-05-14,2026-05,2026-05-11
ORD100273,2026-07-26 09:40:00,W2 - Central,Van,Home & Kitchen,4.54,8,10.79,3.6,False,2026-07-26,2026-07,2026-07-20
ORD100274,2026-06-07 05:50:00,W2 - Central,Van,Home & Kitchen,5.12,4,9.77,-7.7,True,2026-06-07,2026-06,2026-06-01
ORD100275,2026-06-13 22:09:00,W3 - South,Bike,Apparel,6.27,5,8.75,-2.2,True,2026-06-13,2026-06,2026-06-08
ORD100276,2026-06-12 01:43:00,W2 - Central,Van,Apparel,6.8,3,8.25,-4.1,True,2026-06-12,2026-06,2026-06-08
ORD100277,2026-07-10 05:54:00,W2 - Central,Bike,Personal Care,5.65,3,8.43,-11.7,True,2026-07-10,2026-07,2026-07-06
ORD100278,2026-05-06 23:49:00,W1 - North,Bike,Grocery,4.84,7,11.23,-22.4,True,2026-05-06,2026-05,2026-05-04
ORD100279,2026-05-08 17:30:00,W1 - North,Van,Grocery,2.29,6,10.03,-30.7,True,2026-05-08,2026-05,2026-05-04
ORD100280,2026-05-25 02:05:00,W2 - Central,Bike,Apparel,3.43,2,6.35,-32.0,True,2026-05-25,2026-05,2026-05-25
ORD100281,2026-06-13 18:06:00,W1 - North,Van,Grocery,4.34,2,9.8,-29.8,True,2026-06-13,2026-06,2026-06-08
ORD100282,2026-06-30 23:16:00,W1 - North,Van,Personal Care,4.0,3,7.0,-16.0,True,2026-06-30,2026-06,2026-06-29
ORD100283,2026-06-14 02:20:00,W1 - North,Van,Personal Care,1.54,4,9.93,-8.3,True,2026-06-14,2026-06,2026-06-08
ORD100284,2026-06-09 09:56:00,W1 - North,Bike,Home & Kitchen,15.83,7,13.94,-9.1,True,2026-06-09,2026-06,2026-06-08
ORD100285,2026-07-24 11:14:00,W2 - Central,Bike,Electronics,11.5,4,10.28,-1.3,True,2026-07-24,2026-07,2026-07-20
ORD100286,2026-05-15 03:08:00,W2 - Central,Van,Personal Care,4.42,5,9.39,-28.8,True,2026-05-15,2026-05,2026-05-11
ORD100287,2026-06-21 04:48:00,W2 - Central,Truck,Home & Kitchen,5.8,3,13.19,-15.4,True,2026-06-21,2026-06,2026-06-15
ORD100288,2026-06-18 04:10:00,W1 - North,Van,Electronics,8.96,3,12.63,-13.2,True,2026-06-18,2026-06,2026-06-15
ORD100289,2026-06-12 04:26:00,W2 - Central,Truck,Electronics,4.47,4,12.39,-20.0,True,2026-06-12,2026-06,2026-06-08
ORD100290,2026-07-12 09:41:00,W1 - North,Bike,Home & Kitchen,8.11,9,12.89,-22.6,True,2026-07-12,2026-07,2026-07-06
ORD100291,2026-05-25 11:07:00,W2 - Central,Truck,Grocery,7.38,3,15.36,4.9,False,2026-05-25,2026-05,2026-05-25
ORD100292,2026-07-25 05:42:00,W2 - Central,Truck,Personal Care,5.51,4,14.58,-6.8,True,2026-07-25,2026-07,2026-07-20
ORD100293,2026-05-30 06:56:00,W2 - Central,Truck,Personal Care,8.27,2,15.71,-12.6,True,2026-05-30,2026-05,2026-05-25
ORD100294,2026-06-19 04:36:00,W2 - Central,Van,Home & Kitchen,2.92,2,8.28,-18.7,True,2026-06-19,2026-06,2026-06-15
ORD100295,2026-06-16 19:06:00,W3 - South,Bike,Personal Care,9.69,6,12.71,-14.5,True,2026-06-16,2026-06,2026-06-15
ORD100296,2026-07-16 05:04:00,W2 - Central,Bike,Electronics,23.02,6,17.85,25.3,False,2026-07-16,2026-07,2026-07-13
ORD100297,2026-06-09 21:46:00,W2 - Central,Bike,Electronics,9.56,6,10.6,-7.1,True,2026-06-09,2026-06,2026-06-08
ORD100298,2026-05-26 12:55:00,W2 - Central,Van,Electronics,5.6,6,12.32,-8.7,True,2026-05-26,2026-05,2026-05-25
ORD100299,2026-05-02 19:15:00,W1 - North,Truck,Grocery,3.04,4,9.22,-10.5,True,2026-05-02,2026-05,2026-04-27
ORD100300,2026-06-02 15:16:00,W3 - South,Van,Personal Care,10.05,5,15.1,-25.8,True,2026-06-02,2026-06,2026-06-01
ORD100301,2026-07-14 06:23:00,W1 - North,Van,Grocery,12.2,7,17.84,-12.5,True,2026-07-14,2026-07,2026-07-13
ORD100302,2026-05-01 14:25:00,W1 - North,Van,Personal Care,10.58,8,21.24,-0.9,True,2026-05-01,2026-05,2026-04-27
ORD100303,2026-07-20 06:34:00,W3 - South,Van,Home & Kitchen,1.78,7,7.37,-33.0,True,2026-07-20,2026-07,2026-07-20
ORD100304,2026-06-18 02:50:00,W2 - Central,Bike,Grocery,1.2,6,3.66,-20.7,True,2026-06-18,2026-06,2026-06-15
ORD100305,2026-05-13 06:06:00,W1 - North,Van,Apparel,1.67,4,6.36,-32.9,True,2026-05-13,2026-05,2026-05-11
ORD100306,2026-05-28 06:36:00,W1 - North,Bike,Grocery,9.06,5,8.16,-17.5,True,2026-05-28,2026-05,2026-05-25
ORD100307,2026-06-19 03:14:00,W1 - North,Bike,Grocery,1.69,5,6.2,-32.2,True,2026-06-19,2026-06,2026-06-15
ORD100308,2026-05-29 00:33:00,W2 - Central,Van,Home & Kitchen,2.2,5,6.42,-30.2,True,2026-05-29,2026-05,2026-05-25
ORD100309,2026-05-10 22:39:00,W1 - North,Bike,Electronics,5.8,3,6.66,-10.4,True,2026-05-10,2026-05,2026-05-04
ORD100310,2026-06-29 12:19:00,W3 - South,Van,Apparel,20.31,5,22.17,15.2,False,2026-06-29,2026-06,2026-06-29
ORD100311,2026-06-30 09:38:00,W3 - South,Bike,Personal Care,14.03,5,14.5,-7.9,True,2026-06-30,2026-06,2026-06-29
ORD100312,2026-05-11 22:19:00,W2 - Central,Truck,Home & Kitchen,3.97,5,12.5,-6.9,True,2026-05-11,2026-05,2026-05-11
ORD100313,2026-05-26 05:23:00,W2 - Central,Van,Apparel,8.42,11,18.87,-6.6,True,2026-05-26,2026-05,2026-05-25
ORD100314,2026-05-22 09:40:00,W1 - North,Bike,Personal Care,22.56,5,17.11,6.9,False,2026-05-22,2026-05,2026-05-18
ORD100315,2026-06-29 20:19:00,W1 - North,Van,Apparel,6.74,6,14.23,-13.7,True,2026-06-29,2026-06,2026-06-29
ORD100316,2026-07-05 15:10:00,W2 - Central,Van,Apparel,1.62,6,8.03,-8.3,True,2026-07-05,2026-07,2026-06-29
ORD100317,2026-07-05 09:34:00,W1 - North,Bike,Grocery,3.02,5,10.3,-19.3,True,2026-07-05,2026-07,2026-06-29
ORD100318,2026-07-24 06:08:00,W1 - North,Van,Apparel,2.99,6,10.35,-18.4,True,2026-07-24,2026-07,2026-07-20
ORD100319,2026-07-09 00:50:00,W1 - North,Bike,Home & Kitchen,3.59,8,8.81,-33.4,True,2026-07-09,2026-07,2026-07-06
ORD100320,2026-05-29 02:02:00,W1 - North,Van,Grocery,5.02,3,10.49,-25.8,True,2026-05-29,2026-05,2026-05-25
ORD100321,2026-05-10 03:53:00,W2 - Central,Van,Home & Kitchen,5.93,2,9.78,1.6,False,2026-05-10,2026-05,2026-05-04
ORD100322,2026-06-25 18:52:00,W2 - Central,Truck,Apparel,1.4,4,7.74,-12.5,True,2026-06-25,2026-06,2026-06-22
ORD100323,2026-07-22 15:20:00,W3 - South,Van,Electronics,3.32,3,8.26,-20.8,True,2026-07-22,2026-07,2026-07-20
ORD100324,2026-07-27 10:24:00,W2 - Central,Bike,Personal Care,7.33,8,12.86,2.5,False,2026-07-27,2026-07,2026-07-27
ORD100325,2026-05-21 18:47:00,W3 - South,Van,Home & Kitchen,6.53,5,8.87,-23.9,True,2026-05-21,2026-05,2026-05-18
ORD100326,2026-05-22 03:51:00,W1 - North,Bike,Personal Care,3.27,5,7.5,-40.1,True,2026-05-22,2026-05,2026-05-18
ORD100327,2026-05-04 05:03:00,W3 - South,Bike,Home & Kitchen,8.19,10,14.35,-15.8,True,2026-05-04,2026-05,2026-05-04
ORD100328,2026-05-13 09:25:00,W2 - Central,Van,Apparel,11.32,7,17.69,5.8,False,2026-05-13,2026-05,2026-05-11
ORD100329,2026-06-19 22:01:00,W1 - North,Van,Apparel,10.7,3,12.7,-5.1,True,2026-06-19,2026-06,2026-06-15
ORD100330,2026-06-19 14:44:00,W3 - South,Van,Apparel,15.32,5,15.97,-8.6,True,2026-06-19,2026-06,2026-06-15
ORD100331,2026-06-03 20:25:00,W1 - North,Truck,Grocery,18.54,8,39.21,-2.1,True,2026-06-03,2026-06,2026-06-01
ORD100332,2026-05-28 05:57:00,W1 - North,Van,Home & Kitchen,8.18,5,13.17,-23.3,True,2026-05-28,2026-05,2026-05-25
ORD100333,2026-07-14 20:21:00,W1 - North,Van,Grocery,19.62,3,24.25,-0.2,True,2026-07-14,2026-07,2026-07-13
ORD100334,2026-06-11 01:44:00,W1 - North,Bike,Grocery,20.63,4,16.74,-9.7,True,2026-06-11,2026-06,2026-06-08
ORD100335,2026-07-12 05:27:00,W1 - North,Van,Apparel,1.92,6,7.55,-24.3,True,2026-07-12,2026-07,2026-07-06
ORD100336,2026-07-26 12:33:00,W2 - Central,Van,Personal Care,1.08,5,3.67,-13.5,True,2026-07-26,2026-07,2026-07-20
ORD100337,2026-05-29 01:12:00,W3 - South,Van,Home & Kitchen,4.24,5,9.41,-25.8,True,2026-05-29,2026-05,2026-05-25
ORD100338,2026-05-19 20:35:00,W1 - North,Van,Grocery,14.13,7,19.65,-5.5,True,2026-05-19,2026-05,2026-05-18
ORD100339,2026-07-25 20:49:00,W2 - Central,Bike,Apparel,4.16,3,7.92,-15.9,True,2026-07-25,2026-07,2026-07-20
ORD100340,2026-06-27 12:59:00,W1 - North,Truck,Apparel,5.04,3,11.34,-21.2,True,2026-06-27,2026-06,2026-06-22
ORD100341,2026-05-27 07:20:00,W3 - South,Truck,Grocery,17.15,5,33.01,-5.4,True,2026-05-27,2026-05,2026-05-25
ORD100342,2026-06-25 02:22:00,W1 - North,Truck,Apparel,4.18,4,12.56,-17.5,True,2026-06-25,2026-06,2026-06-22
ORD100343,2026-06-16 14:51:00,W1 - North,Van,Personal Care,7.45,4,13.72,-17.6,True,2026-06-16,2026-06,2026-06-15
ORD100344,2026-07-21 12:54:00,W2 - Central,Van,Grocery,7.33,7,13.47,21.0,False,2026-07-21,2026-07,2026-07-20
ORD100345,2026-05-24 18:14:00,W2 - Central,Bike,Grocery,2.29,5,8.23,-14.6,True,2026-05-24,2026-05,2026-05-18
ORD100346,2026-07-29 14:27:00,W3 - South,Truck,Apparel,3.72,7,13.82,-20.4,True,2026-07-29,2026-07,2026-07-27
ORD100347,2026-07-24 03:04:00,W2 - Central,Bike,Personal Care,5.04,4,9.57,-17.0,True,2026-07-24,2026-07,2026-07-20
ORD100348,2026-05-17 02:55:00,W3 - South,Van,Personal Care,11.02,1,12.24,-11.3,True,2026-05-17,2026-05,2026-05-11
ORD100349,2026-05-15 18:44:00,W1 - North,Bike,Apparel,10.85,3,5.77,2.1,False,2026-05-15,2026-05,2026-05-11
ORD100350,2026-06-17 03:48:00,W1 - North,Bike,Home & Kitchen,2.76,7,8.64,-15.2,True,2026-06-17,2026-06,2026-06-15
ORD100351,2026-05-05 22:31:00,W1 - North,Truck,Personal Care,3.69,3,10.59,-41.4,True,2026-05-05,2026-05,2026-05-04
ORD100352,2026-05-27 02:32:00,W1 - North,Bike,Electronics,20.5,8,16.15,1.1,False,2026-05-27,2026-05,2026-05-25
ORD100353,2026-06-09 17:28:00,W1 - North,Van,Apparel,12.56,9,17.32,-5.2,True,2026-06-09,2026-06,2026-06-08
ORD100354,2026-07-27 23:24:00,W2 - Central,Van,Personal Care,4.45,7,10.62,-17.6,True,2026-07-27,2026-07,2026-07-27
ORD100355,2026-07-29 10:35:00,W1 - North,Van,Home & Kitchen,13.9,4,17.55,-19.0,True,2026-07-29,2026-07,2026-07-27
ORD100356,2026-05-14 01:21:00,W2 - Central,Van,Personal Care,2.08,8,10.21,-15.6,True,2026-05-14,2026-05,2026-05-11
ORD100357,2026-07-20 21:02:00,W2 - Central,Truck,Apparel,4.08,1,6.91,-35.4,True,2026-07-20,2026-07,2026-07-20
ORD100358,2026-05-09 04:29:00,W2 - Central,Van,Home & Kitchen,5.48,7,9.72,-2.9,True,2026-05-09,2026-05,2026-05-04
ORD100359,2026-07-07 12:39:00,W2 - Central,Van,Home & Kitchen,3.73,6,11.97,-8.5,True,2026-07-07,2026-07,2026-07-06
ORD100360,2026-07-16 23:37:00,W1 - North,Van,Home & Kitchen,5.11,2,8.76,-15.8,True,2026-07-16,2026-07,2026-07-13
ORD100361,2026-07-20 17:52:00,W1 - North,Bike,Personal Care,10.48,4,10.8,-13.2,True,2026-07-20,2026-07,2026-07-20
ORD100362,2026-05-21 01:06:00,W2 - Central,Van,Grocery,9.51,7,13.78,10.3,False,2026-05-21,2026-05,2026-05-18
ORD100363,2026-07-20 19:41:00,W2 - Central,Van,Personal Care,3.43,3,8.21,-15.1,True,2026-07-20,2026-07,2026-07-20
ORD100364,2026-05-11 03:52:00,W1 - North,Truck,Apparel,2.03,4,8.44,-20.3,True,2026-05-11,2026-05,2026-05-11
ORD100365,2026-06-16 17:59:00,W1 - North,Van,Personal Care,1.65,4,6.37,-35.3,True,2026-06-16,2026-06,2026-06-15
ORD100366,2026-06-12 14:54:00,W2 - Central,Van,Grocery,0.67,5,4.87,-8.0,True,2026-06-12,2026-06,2026-06-08
ORD100367,2026-05-29 06:54:00,W2 - Central,Van,Electronics,13.75,5,16.89,3.1,False,2026-05-29,2026-05,2026-05-25
ORD100368,2026-05-02 10:09:00,W1 - North,Bike,Apparel,10.51,6,14.97,11.0,False,2026-05-02,2026-05,2026-04-27
ORD100369,2026-07-09 02:49:00,W2 - Central,Bike,Apparel,6.75,3,7.93,0.4,False,2026-07-09,2026-07,2026-07-06
ORD100370,2026-05-31 23:40:00,W3 - South,Truck,Apparel,6.18,1,14.75,-15.1,True,2026-05-31,2026-05,2026-05-25
ORD100371,2026-06-29 05:43:00,W1 - North,Van,Personal Care,4.1,6,10.29,-18.8,True,2026-06-29,2026-06,2026-06-29
ORD100372,2026-06-06 07:24:00,W3 - South,Truck,Personal Care,19.43,6,36.36,10.1,False,2026-06-06,2026-06,2026-06-01
ORD100373,2026-06-03 12:04:00,W1 - North,Bike,Electronics,1.45,5,6.23,-35.6,True,2026-06-03,2026-06,2026-06-01
ORD100374,2026-07-19 16:08:00,W2 - Central,Van,Electronics,3.55,4,10.94,-4.7,True,2026-07-19,2026-07,2026-07-13
ORD100375,2026-05-09 12:07:00,W2 - Central,Van,Apparel,10.65,3,14.91,7.5,False,2026-05-09,2026-05,2026-05-04
ORD100376,2026-07-06 12:07:00,W1 - North,Van,Grocery,4.73,5,9.33,-36.6,True,2026-07-06,2026-07,2026-07-06
ORD100377,2026-07-07 13:59:00,W3 - South,Truck,Home & Kitchen,15.23,7,30.41,-3.2,True,2026-07-07,2026-07,2026-07-06
ORD100378,2026-06-04 20:35:00,W2 - Central,Van,Home & Kitchen,4.58,6,12.61,-5.7,True,2026-06-04,2026-06,2026-06-01
ORD100379,2026-05-24 09:28:00,W3 - South,Van,Home & Kitchen,0.5,1,2.0,-15.1,True,2026-05-24,2026-05,2026-05-18
ORD100380,2026-05-01 19:58:00,W1 - North,Bike,Personal Care,5.92,4,9.13,-14.0,True,2026-05-01,2026-05,2026-04-27
ORD100381,2026-07-24 18:53:00,W3 - South,Truck,Apparel,10.22,4,22.35,-28.0,True,2026-07-24,2026-07,2026-07-20
ORD100382,2026-07-25 23:03:00,W3 - South,Bike,Electronics,8.38,6,9.89,-18.8,True,2026-07-25,2026-07,2026-07-20
ORD100383,2026-05-22 21:54:00,W2 - Central,Bike,Home & Kitchen,1.78,7,8.76,-21.1,True,2026-05-22,2026-05,2026-05-18
ORD100384,2026-05-03 19:09:00,W1 - North,Van,Personal Care,5.63,4,11.44,-1.5,True,2026-05-03,2026-05,2026-04-27
ORD100385,2026-05-12 05:55:00,W2 - Central,Truck,Grocery,0.72,8,7.55,-24.7,True,2026-05-12,2026-05,2026-05-11
ORD100386,2026-05-07 18:34:00,W2 - Central,Van,Personal Care,3.52,6,11.35,-6.0,True,2026-05-07,2026-05,2026-05-04
ORD100387,2026-07-14 17:40:00,W3 - South,Van,Personal Care,16.06,5,20.6,-8.1,True,2026-07-14,2026-07,2026-07-13
ORD100388,2026-07-20 06:56:00,W2 - Central,Truck,Apparel,13.27,5,26.57,7.0,False,2026-07-20,2026-07,2026-07-20
ORD100389,2026-05-14 16:16:00,W1 - North,Van,Grocery,15.82,7,21.3,-7.8,True,2026-05-14,2026-05,2026-05-11
ORD100390,2026-07-07 06:04:00,W1 - North,Van,Personal Care,2.71,5,9.86,-27.6,True,2026-07-07,2026-07,2026-07-06
ORD100391,2026-05-17 12:33:00,W2 - Central,Bike,Electronics,1.29,4,9.98,-24.5,True,2026-05-17,2026-05,2026-05-11
ORD100392,2026-06-03 19:07:00,W3 - South,Van,Grocery,10.96,5,16.73,0.8,False,2026-06-03,2026-06,2026-06-01
